0,0,0,0,0,15.238020,-125.461313
1,23,0,36,0,-14.879107,110.353379
2,118,0,485,0,-0.360749,15.192826
3,1,1,1,1,15.238020,-125.461308
4,25,1,38,1,-14.879107,110.353379
5,2,2,5,5,465.099148,-4830.947880
6,3,2,6,5,-449.438202,4719.101124
7,8,2,13,5,-1.335279,10.046431
8,15,2,25,5,-9.983963,58.129625
9,19,2,32,5,-3.995436,29.296952
10,87,2,346,5,-0.335141,14.017010
11,2,3,5,6,-449.438202,4719.101124
12,3,3,6,6,459.891749,-4788.639224
13,23,3,36,6,-3.503121,19.153428
14,33,3,46,6,-6.604158,35.961913
15,88,3,347,6,-0.335206,14.019724
16,4,4,7,7,453.115091,-4770.612841
17,9,4,14,7,-3.186937,23.684999
18,5,5,10,10,2712.807533,-16356.828045
19,6,5,11,10,-2702.702703,16216.216216
20,14,5,19,10,-6.887134,78.826382
21,5,6,10,11,-2702.702703,16216.216216
22,6,6,11,11,2712.186686,-16335.438673
23,7,6,12,11,-0.443043,25.336906
24,20,6,33,11,-2.492300,28.811987
25,37,6,59,11,-6.548686,65.748803
26,6,7,11,12,-0.443043,25.336906
27,7,7,12,12,-3.593080,-168.417805
28,2,8,5,13,-1.335279,10.046431
29,8,8,13,13,476.335688,-4922.847505
30,9,8,14,13,-449.438202,4719.101124
31,11,8,16,13,-0.094612,12.663596
32,29,8,42,13,-3.482579,25.519014
33,32,8,45,13,-21.985025,155.624338
34,4,9,7,14,-3.186937,23.684999
35,8,9,13,14,-449.438202,4719.101124
36,9,9,14,14,909.733285,-9514.598492
37,10,9,15,14,-449.438202,4719.101124
38,12,9,17,14,-0.090089,12.054534
39,17,9,30,14,-7.579863,40.711753
40,9,10,14,15,-449.438202,4719.101124
41,10,10,15,15,453.656493,-4757.464211
42,8,11,13,16,-0.094612,12.663596
43,11,11,16,16,3.189867,-92.702659
44,111,11,438,16,-3.046871,68.656169
45,112,11,441,16,0.191968,6.604590
46,9,12,14,17,-0.090089,12.054534
47,12,12,17,17,2.659066,-82.190175
48,13,13,18,18,2702.972638,-16233.728258
49,14,13,19,18,-2702.702703,16216.216216
50,5,14,10,19,-6.887134,78.826382
51,13,14,18,19,-2702.702703,16216.216216
52,14,14,19,19,2711.789739,-16319.593058
53,27,14,40,19,-2.199902,25.266709
54,2,15,5,25,-9.983963,58.129625
55,15,15,25,25,463.301265,-4815.984152
56,16,15,26,25,-449.438202,4719.101124
57,25,15,38,25,-3.532832,24.319169
58,116,15,483,25,-0.330439,13.820378
59,15,16,25,26,-449.438202,4719.101124
60,16,16,26,26,457.823037,-4777.858940
61,23,16,36,26,-3.532832,24.319169
62,67,16,153,26,-4.505735,20.039553
63,117,16,484,26,-0.336967,14.093397
64,9,17,14,30,-7.579863,40.711753
65,17,17,30,30,457.364333,-4774.272866
66,18,18,31,31,454.430814,-4767.610346
67,19,18,32,31,-449.438202,4719.101124
68,24,18,37,31,-4.653060,33.830896
69,119,18,499,31,-0.334204,14.470834
70,2,19,5,32,-3.995436,29.296952
71,18,19,31,32,-449.438202,4719.101124
72,19,19,32,32,453.779906,-4762.854225
73,120,19,500,32,-0.337164,14.101630
74,6,20,11,33,-2.492300,28.811987
75,20,20,33,33,2710.696979,-16307.231705
76,21,20,34,33,-2702.702703,16216.216216
77,26,20,39,33,-2.091238,24.078442
78,75,20,221,33,-3.410739,39.498555
79,20,21,33,34,-2702.702703,16216.216216
80,21,21,34,34,2703.227362,-16243.588416
81,22,21,35,34,-0.524711,27.374937
82,21,22,34,35,-0.524711,27.374937
83,22,22,35,35,-1.013317,-150.592750
84,0,23,0,36,-14.879107,110.353379
85,3,23,6,36,-3.503121,19.153428
86,16,23,26,36,-3.532832,24.319169
87,23,23,36,36,24.472818,-11203.282777
88,26,23,39,36,-0.530814,37.142230
89,47,23,106,36,-2.061021,14.833070
90,172,23,6041,36,-0.000000,10000.000000
91,243,23,8424,36,-0.000000,1000.000000
92,18,24,31,37,-4.653060,33.830896
93,24,24,37,37,456.993942,-4803.463283
94,25,24,38,37,-449.438202,4719.101124
95,27,24,40,37,-0.521973,36.523591
96,48,24,107,37,-2.422351,16.994768
97,1,25,1,38,-14.879107,110.353379
98,15,25,25,38,-3.532832,24.319169
99,24,25,37,38,-449.438202,4719.101124
100,25,25,38,38,467.850141,-4853.730301
101,20,26,33,39,-2.091238,24.078442
102,23,26,36,39,-0.530814,37.142230
103,26,26,39,39,2712.973254,-16362.978485
104,27,26,40,39,-2702.702703,16216.216216
105,49,26,108,39,-4.371576,47.145764
106,62,26,140,39,-3.240510,37.071991
107,14,27,19,40,-2.199902,25.266709
108,24,27,37,40,-0.521973,36.523591
109,26,27,39,40,-2702.702703,16216.216216
110,27,27,40,40,2721.587101,-16485.052100
111,30,27,43,40,-10.010537,114.330875
112,50,27,109,40,-5.523013,63.252611
113,85,27,309,40,-0.636781,29.646603
114,28,28,41,41,450.512139,-4726.883236
115,29,28,42,41,-449.438202,4719.101124
116,69,28,168,41,-1.073937,7.879963
117,8,29,13,42,-3.482579,25.519014
118,28,29,41,42,-449.438202,4719.101124
119,29,29,42,42,453.275526,-4759.248345
120,128,29,570,42,-0.312633,12.918369
121,27,30,40,43,-10.010537,114.330875
122,30,30,43,43,2715.766574,-16373.672450
123,31,30,44,43,-2702.702703,16216.216216
124,44,30,98,43,-2.687620,27.383438
125,131,30,600,43,-0.347968,15.541724
126,30,31,43,44,-2702.702703,16216.216216
127,31,31,44,44,2703.068417,-16232.558088
128,8,32,13,45,-21.985025,155.624338
129,32,32,45,45,22.331293,-170.101312
130,134,32,681,45,-0.315218,13.183773
131,3,33,6,46,-6.604158,35.961913
132,33,33,46,46,456.388628,-4769.524286
133,34,33,47,46,-449.438202,4719.101124
134,138,33,736,46,-0.318935,13.339205
135,33,34,46,47,-449.438202,4719.101124
136,34,34,47,47,452.541160,-4747.842232
137,68,34,154,47,-2.756690,14.310154
138,139,34,737,47,-0.318935,13.339205
139,35,35,53,53,464.527887,-4811.475300
140,36,35,54,53,-449.438202,4719.101124
141,38,35,61,53,-10.072736,63.724623
142,40,35,77,53,-2.898043,15.144001
143,48,35,107,53,-2.118906,13.615298
144,35,36,53,54,-449.438202,4719.101124
145,36,36,54,54,459.515144,-4825.893227
146,54,36,125,54,-2.162286,11.859149
147,6,37,11,59,-6.548686,65.748803
148,37,37,59,59,2713.243424,-16327.881986
149,35,38,53,61,-10.072736,63.724623
150,38,38,61,61,10.410395,-78.102229
151,39,39,62,62,2714.045876,-16328.904954
152,60,39,138,62,-6.819305,68.477192
153,35,40,53,77,-2.898043,15.144001
154,40,40,77,77,455.887334,-4771.413224
155,41,41,79,79,2717.944854,-16395.432888
156,59,41,137,79,-4.988145,57.068316
157,61,41,139,79,-1.624468,18.559893
158,42,42,84,84,12.607060,-91.408877
159,48,42,107,84,-12.331044,76.190363
160,141,42,1064,84,-0.268003,14.785211
161,43,43,93,93,36.868786,-237.261623
162,58,43,134,93,-11.347826,77.707937
163,30,44,43,98,-2.687620,27.383438
164,44,44,98,98,2716.848590,-16364.647663
165,45,45,102,102,463.057323,-4818.232385
166,46,45,103,102,-449.438202,4719.101124
167,47,45,106,102,-13.619121,99.139191
168,45,46,102,103,-449.438202,4719.101124
169,46,46,103,103,482.159792,-4954.354653
170,64,46,147,103,-32.721590,235.256949
171,23,47,36,106,-2.061021,14.833070
172,45,47,102,106,-13.619121,99.139191
173,47,47,106,106,470.947026,-4903.518670
174,48,47,107,106,-449.438202,4719.101124
175,49,47,108,106,-1.177248,38.378273
176,53,47,124,106,-4.722974,34.477710
177,24,48,37,107,-2.422351,16.994768
178,35,48,53,107,-2.118906,13.615298
179,42,48,84,107,-12.331044,76.190363
180,47,48,106,107,-449.438202,4719.101124
181,48,48,107,107,496.235162,-5046.125693
182,50,48,109,107,-0.583830,36.927216
183,66,48,150,107,-29.379075,185.831499
184,26,49,39,108,-4.371576,47.145764
185,47,49,106,108,-1.177248,38.378273
186,49,49,108,108,2708.327694,-16303.943538
187,50,49,109,108,-2702.702703,16216.216216
188,27,50,40,109,-5.523013,63.252611
189,48,50,107,109,-0.583830,36.927216
190,49,50,108,109,-2702.702703,16216.216216
191,50,50,109,109,2711.941164,-16354.058213
192,63,50,145,109,-3.090693,35.677622
193,51,51,115,115,454.929328,-4760.405946
194,54,51,125,115,-5.491126,41.322458
195,52,52,122,122,477.548469,-4903.575261
196,66,52,150,122,-3.234571,24.328555
197,47,53,106,124,-4.722974,34.477710
198,53,53,124,124,459.141243,-4796.171621
199,54,53,125,124,-449.438202,4719.101124
200,58,53,134,124,-4.660195,27.739631
201,145,53,1616,124,-0.308429,14.367666
202,36,54,54,125,-2.162286,11.859149
203,51,54,115,125,-5.491126,41.322458
204,53,54,124,125,-449.438202,4719.101124
205,54,54,125,125,457.091614,-4772.207696
206,55,55,126,126,15.557657,-111.883668
207,58,55,134,126,-3.422783,23.617774
208,56,56,131,131,2720.110364,-16437.649027
209,61,56,139,131,-8.349535,95.423262
210,57,57,133,133,462.370289,-4819.941778
211,58,57,134,133,-449.438202,4719.101124
212,43,58,93,134,-11.347826,77.707937
213,53,58,124,134,-4.660195,27.739631
214,55,58,126,134,-3.422783,23.617774
215,57,58,133,134,-449.438202,4719.101124
216,58,58,134,134,468.869006,-4848.092275
217,41,59,79,137,-4.988145,57.068316
218,59,59,137,137,2712.567324,-16340.855880
219,60,59,138,137,-2702.702703,16216.216216
220,39,60,62,138,-6.819305,68.477192
221,59,60,137,138,-2702.702703,16216.216216
222,60,60,138,138,2711.960973,-16311.794473
223,62,60,140,138,-2.438965,27.852664
224,41,61,79,139,-1.624468,18.559893
225,56,61,131,139,-8.349535,95.423262
226,61,61,139,139,2713.047633,-16345.646431
227,62,61,140,139,-2702.702703,16216.216216
228,149,61,2015,139,-0.353331,15.556720
229,26,62,39,140,-3.240510,37.071991
230,60,62,138,140,-2.438965,27.852664
231,61,62,139,140,-2702.702703,16216.216216
232,62,62,140,140,2708.782056,-16296.282416
233,150,62,2016,140,-0.372291,14.901205
234,50,63,109,145,-3.090693,35.677622
235,63,63,145,145,2712.252350,-16312.918708
236,46,64,103,147,-32.721590,235.256949
237,64,64,147,147,482.435305,-4969.569937
238,65,64,148,147,-449.438202,4719.101124
239,64,65,147,148,-449.438202,4719.101124
240,65,65,148,148,476.132031,-4932.461578
241,66,65,150,148,-26.360775,198.105219
242,48,66,107,150,-29.379075,185.831499
243,52,66,122,150,-3.234571,24.328555
244,65,66,148,150,-26.360775,198.105219
245,66,66,150,150,58.974422,-408.227118
246,16,67,26,153,-4.505735,20.039553
247,67,67,153,153,459.188216,-4780.892744
248,68,67,154,153,-449.438202,4719.101124
249,70,67,169,153,-4.822172,25.838001
250,155,67,2152,153,-0.408621,15.478080
251,34,68,47,154,-2.756690,14.310154
252,67,68,153,154,-449.438202,4719.101124
253,68,68,154,154,456.369978,-4763.996688
254,69,68,168,154,-4.175085,30.661981
255,28,69,41,168,-1.073937,7.879963
256,68,69,154,168,-4.175085,30.661981
257,69,69,168,168,502.356800,-5048.916937
258,70,69,169,168,-449.438202,4719.101124
259,67,70,153,169,-4.822172,25.838001
260,69,70,168,169,-449.438202,4719.101124
261,70,70,169,169,503.449648,-5045.169137
262,71,70,190,169,-47.318239,276.811697
263,72,70,198,169,-1.519697,8.932632
264,157,70,2319,169,-0.340113,14.121924
265,70,71,169,190,-47.318239,276.811697
266,71,71,190,190,500.684528,-5059.744622
267,70,72,169,198,-1.519697,8.932632
268,72,72,198,198,455.027204,-4766.368340
269,73,73,214,214,2711.629837,-16332.248737
270,75,73,221,214,-3.274178,38.091552
271,74,74,219,219,453.285385,-4788.727446
272,75,74,221,219,-0.413353,33.957548
273,20,75,33,221,-3.410739,39.498555
274,73,75,214,221,-3.274178,38.091552
275,74,75,219,221,-0.413353,33.957548
276,75,75,221,221,2709.985187,-16351.551305
277,76,75,222,221,-2702.702703,16216.216216
278,77,75,223,221,-0.148640,21.552854
279,75,76,221,222,-2702.702703,16216.216216
280,76,76,222,222,2702.702703,-16216.216216
281,75,77,221,223,-0.148640,21.552854
282,77,77,223,223,16.947530,-260.016226
283,78,78,252,252,16.954615,-54.839436
284,82,78,280,252,-12.758468,41.195346
285,140,78,741,252,-4.196146,13.648690
286,79,79,274,274,18.606190,-61.558453
287,88,79,347,274,-5.749476,19.093348
288,95,79,376,274,-12.856715,42.468505
289,80,80,277,277,65.241889,-212.530172
290,138,80,736,277,-65.241889,212.530397
291,81,81,278,278,65.241889,-212.530172
292,139,81,737,278,-65.241889,212.530397
293,78,82,252,280,-12.758468,41.195346
294,82,82,280,280,19.095856,-61.728356
295,118,82,485,280,-6.337387,20.536461
296,83,83,286,286,15.878138,-42.947658
297,102,83,387,286,-6.679340,18.908042
298,117,83,484,286,-9.198798,24.044120
299,84,84,307,307,170.219805,-1457.632735
300,85,84,309,307,-0.492877,23.067639
301,27,85,40,309,-0.636781,29.646603
302,84,85,307,309,-0.492877,23.067639
303,85,85,309,309,1.232351,-57.506237
304,86,86,332,332,16.593334,-124.605303
305,89,86,354,332,-4.892906,43.443650
306,118,86,485,332,-11.700429,81.163318
307,2,87,5,346,-0.335141,14.017010
308,87,87,346,346,60.803914,-198.205568
309,91,87,358,346,-6.143049,17.021093
310,92,87,360,346,-4.319648,14.175562
311,101,87,386,346,-30.197855,94.639683
312,108,87,410,346,-12.535150,40.073695
313,125,87,533,346,-7.283839,18.739112
314,3,88,6,347,-0.335206,14.019724
315,79,88,274,347,-5.749476,19.093348
316,88,88,347,347,40.694441,-137.442132
317,109,88,417,347,-11.794125,31.235480
318,114,88,468,347,-3.761179,12.277834
319,132,88,632,347,-19.065165,61.272062
320,86,89,332,354,-4.892906,43.443650
321,89,89,354,354,119.951154,-1237.171980
322,90,89,355,354,-115.058248,1193.729325
323,89,90,354,355,-115.058248,1193.729325
324,90,90,355,355,119.724643,-1225.957555
325,87,91,346,358,-6.143049,17.021093
326,91,91,358,358,13.062588,-35.897824
327,116,91,483,358,-6.919539,18.882131
328,87,92,346,360,-4.319648,14.175562
329,92,92,360,360,25.125924,-82.031301
330,113,92,467,360,-20.806276,67.859694
331,93,93,368,368,22.980157,-74.018081
332,96,93,378,368,-15.646124,50.390541
333,116,93,483,368,-7.334034,23.630525
334,94,94,374,374,19.630319,-59.240593
335,139,94,737,374,-19.630319,59.241498
336,79,95,274,376,-12.856715,42.468505
337,95,95,376,376,12.856715,-42.467450
338,93,96,368,378,-15.646124,50.390541
339,96,96,378,378,29.961347,-96.585550
340,116,96,483,378,-14.315224,46.197004
341,97,97,379,379,142.945310,-392.355519
342,109,97,417,379,-24.595570,81.549913
343,98,98,380,380,44.536251,-115.837907
344,101,98,386,380,-25.823591,62.157837
345,103,98,397,380,-18.712660,53.681740
346,99,99,382,382,77.770723,-232.603822
347,135,99,717,382,-27.481439,69.829885
348,100,100,383,383,153.969387,-520.229976
349,138,100,736,383,-17.716803,55.092894
350,87,101,346,386,-30.197855,94.639683
351,98,101,380,386,-25.823591,62.157837
352,101,101,386,386,73.531077,-213.076350
353,104,101,398,386,-17.509630,56.280955
354,83,102,286,387,-6.679340,18.908042
355,102,102,387,387,67.696106,-217.308741
356,105,102,400,387,-38.564101,125.722428
357,132,102,632,387,-22.452664,72.681820
358,98,103,380,397,-18.712660,53.681740
359,103,103,397,397,25.606273,-75.828646
360,116,103,483,397,-6.893613,22.149971
361,101,104,386,398,-17.509630,56.280955
362,104,104,398,398,28.992037,-93.174805
363,108,104,410,398,-11.482407,36.896005
364,102,105,387,400,-38.564101,125.722428
365,105,105,400,400,47.495440,-155.766732
366,129,105,575,400,-8.931339,30.046244
367,106,106,408,408,38.804671,-125.624212
368,107,106,409,408,-35.191881,113.806002
369,117,106,484,408,-3.612790,11.822565
370,106,107,408,409,-35.191881,113.806002
371,107,107,409,409,41.167274,-133.480175
372,87,108,346,410,-12.535150,40.073695
373,104,108,398,410,-11.482407,36.896005
374,108,108,410,410,24.017558,-76.967185
375,88,109,347,417,-11.794125,31.235480
376,97,109,379,417,-24.595570,81.549913
377,109,109,417,417,36.389695,-112.783258
378,110,110,434,434,50.141900,-150.812082
379,116,110,483,434,-29.498525,88.495575
380,11,111,16,438,-3.046871,68.656169
381,111,111,438,438,137.315388,-493.155955
382,11,112,16,441,0.191968,6.604590
383,112,112,441,441,-0.203880,-6.864444
384,92,113,360,467,-20.806276,67.859694
385,113,113,467,467,22.908080,-74.751174
386,88,114,347,468,-3.761179,12.277834
387,114,114,468,468,7.823598,-19.379248
388,124,114,530,468,-4.062419,7.110239
389,115,115,481,481,10.437333,-32.995453
390,139,115,737,481,-4.123309,12.499865
391,15,116,25,483,-0.330439,13.820378
392,91,116,358,483,-6.919539,18.882131
393,93,116,368,483,-7.334034,23.630525
394,96,116,378,483,-14.315224,46.197004
395,103,116,397,483,-6.893613,22.149971
396,110,116,434,483,-29.498525,88.495575
397,116,116,483,483,65.276269,-212.535449
398,16,117,26,484,-0.336967,14.093397
399,83,117,286,484,-9.198798,24.044120
400,106,117,408,484,-3.612790,11.822565
401,117,117,484,484,40.942086,-135.785727
402,129,117,575,484,-11.130656,35.972580
403,135,117,717,484,-16.671925,50.239936
404,0,118,0,485,-0.360749,15.192826
405,82,118,280,485,-6.337387,20.536461
406,86,118,332,485,-11.700429,81.163318
407,118,118,485,485,20.163160,-123.804690
408,121,118,502,485,-1.762749,6.844202
409,18,119,31,499,-0.334204,14.470834
410,119,119,499,499,24.457854,-93.192598
411,121,119,502,499,-17.702242,57.568561
412,133,119,659,499,-6.426670,21.384011
413,19,120,32,500,-0.337164,14.101630
414,120,120,500,500,24.364709,-80.422697
415,122,120,511,500,-15.934978,40.451782
416,136,120,722,500,-8.101431,26.242904
417,118,121,485,502,-1.762749,6.844202
418,119,121,499,502,-17.702242,57.568561
419,121,121,502,502,19.464991,-64.405073
420,120,122,500,511,-15.934978,40.451782
421,122,122,511,511,19.814245,-53.049778
422,123,123,516,516,42.248351,-79.610095
423,155,123,2152,516,-3.101628,8.006579
424,114,124,468,530,-4.062419,7.110239
425,124,124,530,530,9.968341,-26.249817
426,87,125,346,533,-7.283839,18.739112
427,125,125,533,533,27.251376,-78.960544
428,138,125,736,533,-19.967537,60.224667
429,126,126,544,544,303.030303,-909.090859
430,135,126,717,544,-303.030303,909.090909
431,127,127,545,545,19.432497,-58.622923
432,138,127,736,545,-13.213382,39.780714
433,29,128,42,570,-0.312633,12.918369
434,128,128,570,570,137.519573,-1259.252941
435,105,129,400,575,-8.931339,30.046244
436,117,129,484,575,-11.130656,35.972580
437,129,129,575,575,20.061996,-66.015913
438,130,130,590,590,43.532045,-135.037249
439,139,130,737,590,-21.905758,70.206601
440,30,131,43,600,-0.347968,15.541724
441,131,131,600,600,85.693856,-249.785554
442,88,132,347,632,-19.065165,61.272062
443,102,132,387,632,-22.452664,72.681820
444,132,132,632,632,41.517829,-133.952498
445,119,133,499,659,-6.426670,21.384011
446,133,133,659,659,11.549713,-38.362717
447,32,134,45,681,-0.315218,13.183773
448,134,134,681,681,134.154638,-872.458965
449,99,135,382,717,-27.481439,69.829885
450,117,135,484,717,-16.671925,50.239936
451,126,135,544,717,-303.030303,909.090909
452,135,135,717,717,347.183667,-1029.158995
453,120,136,500,722,-8.101431,26.242904
454,136,136,722,722,27.754201,-90.398412
455,137,137,725,725,73.819202,-227.983118
456,138,137,736,725,-15.520712,50.207569
457,33,138,46,736,-0.318935,13.339205
458,80,138,277,736,-65.241889,212.530397
459,100,138,383,736,-17.716803,55.092894
460,125,138,533,736,-19.967537,60.224667
461,127,138,545,736,-13.213382,39.780714
462,137,138,725,736,-15.520712,50.207569
463,138,138,736,736,131.954082,-430.118157
464,34,139,47,737,-0.318935,13.339205
465,81,139,278,737,-65.241889,212.530397
466,94,139,374,737,-19.630319,59.241498
467,115,139,481,737,-4.123309,12.499865
468,130,139,590,737,-21.905758,70.206601
469,139,139,737,737,111.195035,-366.758557
470,78,140,252,741,-4.196146,13.648690
471,140,140,741,741,119.254395,-1207.374560
472,42,141,84,1064,-0.268003,14.785211
473,141,141,1064,1064,259.257689,-1563.948527
474,142,142,1140,1140,393.566384,-2165.705942
475,150,142,2016,1140,-10.149955,69.284472
476,143,143,1442,1442,78.157013,-224.370616
477,150,143,2016,1442,-5.052658,16.424830
478,144,144,1615,1615,261.753960,-1632.453410
479,145,144,1616,1615,-115.058248,1193.729325
480,53,145,124,1616,-0.308429,14.367666
481,144,145,1615,1616,-115.058248,1193.729325
482,145,145,1616,1616,285.431918,-1688.819334
483,147,145,1706,1616,-14.919038,46.730276
484,148,145,1777,1616,-5.403161,17.642837
485,152,145,2136,1616,-87.693864,251.059045
486,153,145,2138,1616,-62.060211,165.807331
487,146,146,1624,1624,100.504095,-224.838207
488,150,146,2016,1624,-13.001055,26.735685
489,145,147,1616,1706,-14.919038,46.730276
490,147,147,1706,1706,14.919038,-46.729201
491,145,148,1616,1777,-5.403161,17.642837
492,148,148,1777,1777,120.461410,-1211.369528
493,61,149,139,2015,-0.353331,15.556720
494,149,149,2015,2015,31.901710,-146.881592
495,62,150,140,2016,-0.372291,14.901205
496,142,150,1140,2016,-10.149955,69.284472
497,143,150,1442,2016,-5.052658,16.424830
498,146,150,1624,2016,-13.001055,26.735685
499,150,150,2016,2016,51.044675,-200.753214
500,151,150,2067,2016,-22.494399,74.437111
501,150,151,2016,2067,-22.494399,74.437111
502,151,151,2067,2067,22.494399,-74.436491
503,145,152,1616,2136,-87.693864,251.059045
504,152,152,2136,2136,202.752112,-1444.788145
505,145,153,1616,2138,-62.060211,165.807331
506,153,153,2138,2138,177.118459,-1359.536302
507,154,154,2151,2151,216.948284,-1469.902374
508,155,154,2152,2151,-115.058248,1193.729325
509,67,155,153,2152,-0.408621,15.478080
510,123,155,516,2152,-3.101628,8.006579
511,154,155,2151,2152,-115.058248,1193.729325
512,155,155,2152,2152,150.074061,-1302.669000
