0,13,0,25,0,7.930707,99.085176,2.329608,0.000000,2,10.313100,0.314556,1.000000,1.000000,-10.235400,-1.917730,1.000000,1.000000
1,41,0,115,0,20.727162,312.552532,0.739140,0.000000,2,2.551430,2.837790,1.000000,1.000000,-2.548220,-3.612870,1.000000,1.000000
2,2,1,4,3,24.655283,314.636288,1.757971,0.000000,3,13.810000,-5.775260,1.000000,1.000000,-13.762300,4.413440,1.000000,1.000000
3,10,1,16,3,18.423206,260.201376,0.848239,0.000000,2,-17.340500,4.446590,1.000000,1.000000,17.419800,-4.255960,1.000000,1.000000
4,65,1,247,3,18.084573,259.752373,0.855484,-0.000000,2,-0.102021,-2.406200,1.000000,1.000000,0.102922,1.464490,1.000000,1.000000
5,188,1,911,3,0.263444,54.405688,0.000000,1.000000,1,1.812790,1.860770,1.000000,1.000000,-1.812250,-1.748870,1.000000,1.000000
6,190,1,913,3,0.261292,54.802284,0.000000,1.000000,1,1.819920,1.874630,1.000000,1.000000,-1.819380,-1.762260,1.000000,1.000000
7,1,2,3,4,24.655283,314.636288,1.757971,-0.000000,3,-13.762300,4.413440,1.000000,1.000000,13.810000,-5.775260,1.000000,1.000000
8,5,2,8,4,34.144819,556.094932,0.429810,-0.000000,2,-25.137600,9.444720,1.000000,1.000000,25.208000,-8.779570,1.000000,1.000000
9,6,2,9,4,34.144819,556.094932,0.429810,-0.000000,2,-26.961200,10.223500,1.000000,1.000000,27.042300,-9.382960,1.000000,1.000000
10,7,2,10,4,74.024630,1575.677531,0.182224,-0.000000,2,2.120440,-17.680100,1.000000,1.000000,-2.112210,17.646500,1.000000,1.000000
11,108,2,412,4,16.531155,208.331857,1.155164,-0.000000,2,32.066400,13.971700,1.000000,1.000000,-31.651800,-9.975850,1.000000,1.000000
12,109,2,414,4,16.531155,208.331857,1.155164,-0.000000,2,31.850000,10.938400,1.000000,1.000000,-31.466500,-7.350990,1.000000,1.000000
13,4,3,7,6,26.368041,555.892728,0.349112,0.000000,2,17.772800,1.630210,1.000000,1.000000,-17.747000,-1.453270,1.000000,1.000000
14,138,3,637,6,0.404500,37.804285,0.000000,1.047619,1,-5.931060,-0.695706,1.000000,1.000000,5.941570,1.677750,1.000000,1.000000
15,139,3,638,6,0.404500,37.804285,0.000000,1.047619,1,-5.958410,-0.603431,1.000000,1.000000,5.968980,1.591120,1.000000,1.000000
16,140,3,639,6,0.404500,37.804285,0.000000,1.047619,1,-5.883260,-0.330993,1.000000,1.000000,5.893500,1.287170,1.000000,1.000000
17,3,4,6,7,26.368041,555.892728,0.349112,-0.000000,2,-17.747000,-1.453270,1.000000,1.000000,17.772800,1.630210,1.000000,1.000000
18,37,4,98,7,9.683488,208.139511,1.183909,0.000000,2,0.756787,-1.289670,1.000000,1.000000,-0.756568,0.052901,1.000000,1.000000
19,86,4,335,7,3.927109,72.767305,3.154005,0.000000,2,9.585360,-2.866530,1.000000,1.000000,-9.519320,0.735643,1.000000,1.000000
20,96,4,371,7,5.580896,95.409618,2.313181,-0.000000,2,-13.825500,1.410670,1.000000,1.000000,13.941200,-1.831250,1.000000,1.000000
21,99,4,383,7,113.497633,1566.388918,0.138574,0.000000,2,23.488000,2.197690,1.000000,1.000000,-23.463500,-2.004020,1.000000,1.000000
22,214,4,976,7,0.419745,56.388913,0.000000,1.047619,1,-1.138440,1.009400,1.000000,1.000000,1.138760,-0.966306,1.000000,1.000000
23,215,4,977,7,0.410435,55.760097,0.000000,1.047619,1,-1.119100,0.991857,1.000000,1.000000,1.119410,-0.949763,1.000000,1.000000
24,2,5,4,8,34.144819,556.094932,0.429810,0.000000,2,25.208000,-8.779570,1.000000,1.000000,-25.137600,9.444720,1.000000,1.000000
25,2,6,4,9,34.144819,556.094932,0.429810,0.000000,2,27.042300,-9.382960,1.000000,1.000000,-26.961200,10.223500,1.000000,1.000000
26,2,7,4,10,74.024630,1575.677531,0.182224,0.000000,2,-2.112210,17.646500,1.000000,1.000000,2.120440,-17.680100,1.000000,1.000000
27,8,7,11,10,15.333284,325.738602,1.700851,-0.000000,3,-43.102400,16.315100,1.000000,1.000000,43.371400,-12.501900,1.000000,1.000000
28,65,7,247,10,32.688283,527.570373,0.472022,0.000000,2,-24.372900,10.496100,1.000000,1.000000,24.444700,-9.874510,1.000000,1.000000
29,280,7,2284,10,99.009901,990.099010,0.000000,1.000000,1,0.129240,-43.764800,1.000000,1.000000,0.036430,45.421500,1.000000,1.000000
30,281,7,2285,10,99.009901,990.099010,0.000000,1.000000,1,0.015934,24.687900,1.000000,1.000000,0.036784,-24.160800,1.000000,1.000000
31,7,8,10,11,15.333284,325.738602,1.700851,0.000000,3,43.371400,-12.501900,1.000000,1.000000,-43.102400,16.315100,1.000000,1.000000
32,13,9,25,14,23.728706,305.115321,0.823401,-0.000000,2,-6.952350,1.359050,1.000000,1.000000,6.964310,-2.102360,1.000000,1.000000
33,1,10,3,16,18.423206,260.201376,0.848239,-0.000000,2,17.419800,-4.255960,1.000000,1.000000,-17.340500,4.446590,1.000000,1.000000
34,11,10,17,16,14.209377,176.426299,1.461286,0.000000,2,9.074890,-0.866663,1.000000,1.000000,-9.040440,-0.286906,1.000000,1.000000
35,37,10,98,16,5.801658,103.236611,5.075160,-0.000000,3,-16.411700,1.144020,1.000000,1.000000,16.554000,-4.031710,1.000000,1.000000
36,74,10,274,16,4.493252,62.427600,0.953577,0.000000,1,0.684849,1.268820,1.000000,1.000000,-0.680980,-2.221800,1.000000,1.000000
37,111,10,427,16,36.141019,485.471528,0.508983,0.000000,2,-11.806200,1.926660,1.000000,1.000000,11.826500,-2.205010,1.000000,1.000000
38,200,10,938,16,0.264970,54.563017,0.000000,1.000000,1,0.509146,0.333215,1.000000,1.000000,-0.509116,-0.326958,1.000000,1.000000
39,202,10,940,16,0.307378,56.881160,0.000000,1.000000,1,0.529449,0.450549,1.000000,1.000000,-0.529407,-0.442715,1.000000,1.000000
40,10,11,16,17,14.209377,176.426299,1.461286,-0.000000,2,-9.040440,-0.286906,1.000000,1.000000,9.074890,-0.866663,1.000000,1.000000
41,13,12,25,24,8.985440,123.928052,0.491718,0.000000,1,-0.526809,0.059129,1.000000,1.000000,0.527014,-0.591241,1.000000,1.000000
42,0,13,0,25,7.930707,99.085176,2.329608,-0.000000,2,-10.235400,-1.917730,1.000000,1.000000,10.313100,0.314556,1.000000,1.000000
43,9,13,14,25,23.728706,305.115321,0.823401,0.000000,2,6.964310,-2.102360,1.000000,1.000000,-6.952350,1.359050,1.000000,1.000000
44,12,13,24,25,8.985440,123.928052,0.491718,-0.000000,1,0.527014,-0.591241,1.000000,1.000000,-0.526809,0.059129,1.000000,1.000000
45,74,13,274,25,6.837153,99.020497,0.583802,0.000000,1,1.918080,2.524070,1.000000,1.000000,-1.910560,-3.031930,1.000000,1.000000
46,192,13,918,25,0.300022,55.329530,0.000000,1.000000,1,0.406638,1.001380,1.000000,1.000000,-0.406533,-0.981938,1.000000,1.000000
47,193,13,920,25,0.413821,55.778712,0.000000,1.000000,1,0.419328,1.085980,1.000000,1.000000,-0.419162,-1.063600,1.000000,1.000000
48,15,14,32,31,45.158561,255.088027,0.032811,0.000000,3,-0.831118,0.852070,1.000000,1.000000,0.832047,-0.881093,1.000000,1.000000
49,91,14,351,31,32.044132,151.064279,0.080000,0.000000,2,0.054633,-0.829805,1.000000,1.000000,-0.053833,0.749401,1.000000,1.000000
50,243,14,1403,31,0.159588,9.234179,0.000000,1.028261,1,0.395495,-0.009101,1.000000,1.000000,-0.395199,0.026206,1.000000,1.000000
51,244,14,1406,31,0.199982,9.124202,0.000000,1.028261,1,0.380988,0.001792,1.000000,1.000000,-0.380636,0.014261,1.000000,1.000000
52,14,15,31,32,45.158561,255.088027,0.032811,-0.000000,3,0.832047,-0.881093,1.000000,1.000000,-0.831118,0.852070,1.000000,1.000000
53,16,15,35,32,14.709731,104.493654,0.012474,-0.000000,1,0.973909,-0.108550,1.000000,1.000000,-0.972693,0.104195,1.000000,1.000000
54,17,15,36,32,24.078174,204.142665,0.026012,-0.000000,2,2.068470,0.724632,1.000000,1.000000,-2.065830,-0.729241,1.000000,1.000000
55,45,15,138,32,32.056572,206.406198,0.033916,-0.000000,2,1.853370,-0.303871,1.000000,1.000000,-1.850890,0.284505,1.000000,1.000000
56,47,15,145,32,30.003407,168.037126,0.057248,-0.000000,3,-1.263500,1.191910,1.000000,1.000000,1.266550,-1.234130,1.000000,1.000000
57,48,15,154,32,2.637005,19.976274,0.084323,0.000000,1,-1.290350,0.229288,1.000000,1.000000,1.301190,-0.234725,1.000000,1.000000
58,70,15,255,32,48.408555,270.031648,0.033280,-0.000000,2,0.365767,0.054653,1.000000,1.000000,-0.365681,-0.088830,1.000000,1.000000
59,176,15,860,32,27.848860,-589.351501,0.000000,1.000000,1,-1.754790,-0.751407,1.000000,1.000000,1.755070,0.745485,1.000000,1.000000
60,178,15,862,32,22.276556,-580.540551,0.000000,1.000000,1,-1.784930,-0.155597,1.000000,1.000000,1.785140,0.150297,1.000000,1.000000
61,15,16,32,35,14.709731,104.493654,0.012474,0.000000,1,-0.972693,0.104195,1.000000,1.000000,0.973909,-0.108550,1.000000,1.000000
62,45,16,138,35,459.664445,3447.483337,0.000546,0.000000,1,-1.176060,-0.960590,1.000000,1.000000,1.176140,0.960652,1.000000,1.000000
63,15,17,32,36,24.078174,204.142665,0.026012,0.000000,2,-2.065830,-0.729241,1.000000,1.000000,2.068470,0.724632,1.000000,1.000000
64,19,18,39,38,3.423620,48.861558,1.148123,0.000000,1,-5.527120,1.240350,1.000000,1.000000,5.573250,-1.761590,1.000000,1.000000
65,37,18,98,38,99.009901,990.099010,0.001000,0.000000,1,5.527130,-1.240330,1.000000,1.000000,-5.524080,1.269830,1.000000,1.000000
66,18,19,38,39,3.423620,48.861558,1.148123,-0.000000,1,5.573250,-1.761590,1.000000,1.000000,-5.527120,1.240350,1.000000,1.000000
67,20,19,40,39,36.975225,543.935129,0.405485,-0.000000,2,6.527250,-0.425838,1.000000,1.000000,-6.521970,0.096407,1.000000,1.000000
68,101,19,393,39,28.189414,396.541753,0.615906,0.000000,2,6.142580,-1.710030,1.000000,1.000000,-6.135540,1.188990,1.000000,1.000000
69,159,19,683,39,0.543658,42.495595,0.000000,1.047619,1,-4.567260,1.003490,1.000000,1.000000,4.574460,-0.441331,1.000000,1.000000
70,160,19,684,39,0.543658,42.495595,0.000000,1.047619,1,-4.563460,0.890843,1.000000,1.000000,4.570570,-0.335062,1.000000,1.000000
71,161,19,685,39,0.543658,42.495595,0.000000,1.047619,1,-4.545320,0.957623,1.000000,1.000000,4.552420,-0.402915,1.000000,1.000000
72,162,19,686,39,0.543658,42.495595,0.000000,1.047619,1,-4.567010,1.045540,1.000000,1.000000,4.574230,-0.481228,1.000000,1.000000
73,19,20,39,40,36.975225,543.935129,0.405485,0.000000,2,-6.521970,0.096407,1.000000,1.000000,6.527250,-0.425838,1.000000,1.000000
74,102,20,394,40,95.316424,1304.078765,0.190228,0.000000,2,3.145650,-1.018300,1.000000,1.000000,-3.145050,0.835426,1.000000,1.000000
75,207,20,953,40,0.345416,56.816082,0.000000,1.047619,1,1.702630,0.464553,1.000000,1.000000,-1.702270,-0.404613,1.000000,1.000000
76,208,20,954,40,0.266742,57.034057,0.000000,1.047619,1,1.673680,0.457354,1.000000,1.000000,-1.673410,-0.399644,1.000000,1.000000
77,22,21,42,41,9.024496,45.802425,0.020353,0.000000,1,0.516055,0.002211,1.000000,1.000000,-0.514972,-0.017395,1.000000,1.000000
78,24,21,44,41,4.347741,27.096375,0.033159,0.000000,1,1.521840,-0.444726,1.000000,1.000000,-1.507680,0.498954,1.000000,1.000000
79,21,22,41,42,9.024496,45.802425,0.020353,-0.000000,1,-0.514972,-0.017395,1.000000,1.000000,0.516055,0.002211,1.000000,1.000000
80,23,22,43,42,9.891212,51.445829,0.017711,-0.000000,1,-1.198640,0.026461,1.000000,1.000000,1.203750,-0.017900,1.000000,1.000000
81,29,22,74,42,22.828657,119.653785,0.084453,-0.000000,2,0.508359,-0.278770,1.000000,1.000000,-0.507882,0.195548,1.000000,1.000000
82,230,22,1123,42,0.125672,8.454005,0.000000,0.985000,1,0.557231,0.128402,1.000000,1.000000,-0.556681,-0.091396,1.000000,1.000000
83,231,22,1126,42,0.120563,8.693300,0.000000,0.987500,1,0.648024,0.141317,1.000000,1.000000,-0.647349,-0.092656,1.000000,1.000000
84,22,23,42,43,9.891212,51.445829,0.017711,0.000000,1,1.203750,-0.017900,1.000000,1.000000,-1.198640,0.026461,1.000000,1.000000
85,24,23,44,43,5.374281,25.299392,0.036698,0.000000,1,1.727540,-0.499718,1.000000,1.000000,-1.702250,0.581016,1.000000,1.000000
86,21,24,41,44,4.347741,27.096375,0.033159,-0.000000,1,-1.507680,0.498954,1.000000,1.000000,1.521840,-0.444726,1.000000,1.000000
87,23,24,43,44,5.374281,25.299392,0.036698,-0.000000,1,-1.702250,0.581016,1.000000,1.000000,1.727540,-0.499718,1.000000,1.000000
88,76,24,281,44,48.521900,402.649526,0.012196,0.000000,2,2.002470,0.500182,1.000000,1.000000,-2.001250,-0.502692,1.000000,1.000000
89,97,24,372,44,6.992570,41.740755,0.086251,0.000000,2,2.195770,-0.754023,1.000000,1.000000,-2.175680,0.783824,1.000000,1.000000
90,98,24,375,44,14.258570,102.150169,0.077738,-0.000000,2,-1.199310,0.172916,1.000000,1.000000,1.201230,-0.239582,1.000000,1.000000
91,104,24,399,44,74.226375,516.842154,0.015107,-0.000000,2,-0.835096,-0.976042,1.000000,1.000000,0.835526,0.963369,1.000000,1.000000
92,238,24,1339,44,0.173109,11.276641,0.000000,1.042609,1,0.522441,-0.009340,1.000000,1.000000,-0.522051,0.034763,1.000000,1.000000
93,239,24,1342,44,0.178701,11.300569,0.000000,1.042609,1,0.523651,-0.013634,1.000000,1.000000,-0.523248,0.039130,1.000000,1.000000
94,26,25,54,53,33.953431,172.295919,0.021646,0.000000,2,0.809752,-0.637866,1.000000,1.000000,-0.808671,0.620202,1.000000,1.000000
95,25,26,53,54,33.953431,172.295919,0.021646,-0.000000,2,-0.808671,0.620202,1.000000,1.000000,0.809752,-0.637866,1.000000,1.000000
96,44,26,131,54,29.343453,151.963157,0.015688,-0.000000,1,0.381555,0.161139,1.000000,1.000000,-0.381355,-0.176903,1.000000,1.000000
97,82,26,296,54,39.869445,246.178664,0.028205,-0.000000,2,0.910461,0.062421,1.000000,1.000000,-0.909962,-0.089554,1.000000,1.000000
98,135,26,589,54,65.434357,506.885322,0.014816,0.000000,2,0.515134,0.232650,1.000000,1.000000,-0.515058,-0.247942,1.000000,1.000000
99,200,26,938,54,18.556123,-565.321870,0.000000,1.000000,1,-0.495277,0.036364,1.000000,1.000000,0.495290,-0.036771,1.000000,1.000000
100,202,26,940,54,22.776959,-637.348111,0.000000,1.000000,1,-0.503200,-1.112840,1.000000,1.000000,0.503278,1.110660,1.000000,1.000000
101,45,27,138,55,13.466061,91.205360,0.072363,0.000000,2,-0.342656,-0.029661,1.000000,1.000000,0.342834,-0.044488,1.000000,1.000000
102,204,28,942,59,5.502487,-328.422922,0.000000,1.000000,1,-4.313890,0.364690,1.000000,1.000000,4.314770,-0.417087,1.000000,1.000000
103,205,28,943,59,6.033268,-322.467765,0.000000,1.000000,1,-4.320720,1.538050,1.000000,1.000000,4.321840,-1.597930,1.000000,1.000000
104,22,29,42,74,22.828657,119.653785,0.084453,0.000000,2,-0.507882,0.195548,1.000000,1.000000,0.508359,-0.278770,1.000000,1.000000
105,47,29,145,74,16.687070,121.037271,0.038459,0.000000,2,1.859890,-1.138490,1.000000,1.000000,-1.854710,1.136730,1.000000,1.000000
106,51,29,166,74,26.929493,212.121677,0.033196,0.000000,2,-0.073439,0.130639,1.000000,1.000000,0.073455,-0.164225,1.000000,1.000000
107,93,29,353,74,22.128599,146.532516,0.039508,-0.000000,2,-2.398480,0.683648,1.000000,1.000000,2.404680,-0.682682,1.000000,1.000000
108,223,29,1051,74,0.502813,11.111741,0.000000,1.042609,1,0.572793,0.071818,1.000000,1.000000,-0.571345,-0.039800,1.000000,1.000000
109,226,29,1054,74,0.481412,10.748032,0.000000,1.042609,1,0.547117,0.056843,1.000000,1.000000,-0.545770,-0.026788,1.000000,1.000000
110,31,30,81,80,16.885936,131.685621,0.013397,0.000000,1,-2.386090,0.594472,1.000000,1.000000,2.391790,-0.563605,1.000000,1.000000
111,33,30,89,80,16.351148,125.263862,0.052772,-0.000000,2,2.514510,-0.576357,1.000000,1.000000,-2.507840,0.573687,1.000000,1.000000
112,80,30,293,80,9.147441,51.463918,0.028730,-0.000000,1,-0.056746,0.022443,1.000000,1.000000,0.056761,-0.051569,1.000000,1.000000
113,81,30,294,80,2.994059,17.410106,0.054300,0.000000,1,0.043308,0.007634,1.000000,1.000000,-0.043279,-0.062572,1.000000,1.000000
114,282,30,2327,80,0.129948,10.055344,0.000000,1.000000,1,-0.057425,-0.023888,1.000000,1.000000,0.057430,0.024266,1.000000,1.000000
115,283,30,2330,80,0.127933,10.047713,0.000000,1.000000,1,-0.057555,-0.024305,1.000000,1.000000,0.057560,0.024687,1.000000,1.000000
116,30,31,80,81,16.885936,131.685621,0.013397,-0.000000,1,2.391790,-0.563605,1.000000,1.000000,-2.386090,0.594472,1.000000,1.000000
117,68,32,251,86,10.575820,62.134305,0.072586,0.000000,2,-0.377666,-0.000015,1.000000,1.000000,0.378014,-0.078119,1.000000,1.000000
118,30,33,80,89,16.351148,125.263862,0.052772,0.000000,2,-2.507840,0.573687,1.000000,1.000000,2.514510,-0.576357,1.000000,1.000000
119,55,33,211,89,7.553512,49.879136,0.030164,0.000000,1,-2.418070,0.649487,1.000000,1.000000,2.436350,-0.559443,1.000000,1.000000
120,59,33,235,89,4.614055,25.241013,0.036484,0.000000,1,-0.990968,0.285108,1.000000,1.000000,0.998340,-0.281891,1.000000,1.000000
121,88,33,346,89,4.724301,38.892633,0.181104,0.000000,2,-1.569480,0.358220,1.000000,1.000000,1.577520,-0.475955,1.000000,1.000000
122,122,33,474,89,7.782393,81.045597,0.011109,-0.000000,1,-0.210961,0.242730,1.000000,1.000000,0.211083,-0.252771,1.000000,1.000000
123,180,33,874,89,24.405228,-548.364383,0.000000,1.050000,1,3.335820,-0.913500,1.000000,1.000000,-3.334770,0.889995,1.000000,1.000000
124,268,33,2064,89,41.949828,-746.706939,0.000000,1.050000,1,4.361450,-1.195730,1.000000,1.000000,-4.359790,1.166260,1.000000,1.000000
125,35,34,91,90,168.136546,811.173051,0.001501,0.000000,1,-0.446428,-0.137640,1.000000,1.000000,0.446481,0.136371,1.000000,1.000000
126,249,34,1568,90,0.061288,4.421777,0.000000,0.956522,1,0.124733,0.025175,1.000000,1.000000,-0.124688,-0.021873,1.000000,1.000000
127,250,34,1571,90,0.226276,10.462913,0.000000,0.956522,1,0.321700,0.112470,1.000000,1.000000,-0.321484,-0.102465,1.000000,1.000000
128,34,35,90,91,168.136546,811.173051,0.001501,-0.000000,1,0.446481,0.136371,1.000000,1.000000,-0.446428,-0.137640,1.000000,1.000000
129,36,35,92,91,25.846785,142.501117,0.029248,-0.000000,2,1.059270,-0.599364,1.000000,1.000000,-1.057490,0.579388,1.000000,1.000000
130,51,35,166,91,44.185461,399.686905,0.015558,-0.000000,2,-2.875640,0.390810,1.000000,1.000000,2.877910,-0.386081,1.000000,1.000000
131,105,35,402,91,7.362262,39.846330,0.095502,0.000000,2,0.624246,-0.034332,1.000000,1.000000,-0.622524,-0.053012,1.000000,1.000000
132,232,35,1324,91,0.083141,11.370782,0.000000,1.042609,1,0.371518,0.065235,1.000000,1.000000,-0.371420,-0.051837,1.000000,1.000000
133,235,35,1327,91,0.078207,11.552151,0.000000,1.042609,1,0.374112,0.041285,1.000000,1.000000,-0.374023,-0.028154,1.000000,1.000000
134,35,36,91,92,25.846785,142.501117,0.029248,0.000000,2,-1.057490,0.579388,1.000000,1.000000,1.059270,-0.599364,1.000000,1.000000
135,40,36,111,92,37.794189,212.777667,0.022069,0.000000,2,1.949970,-0.835340,1.000000,1.000000,-1.946420,0.832773,1.000000,1.000000
136,42,36,120,92,12.244252,69.468289,0.052909,0.000000,2,-1.709880,0.134237,1.000000,1.000000,1.716990,-0.148004,1.000000,1.000000
137,229,36,1102,92,0.156873,11.568331,0.000000,1.042609,1,0.817398,0.121729,1.000000,1.000000,-0.816545,-0.058860,1.000000,1.000000
138,4,37,7,98,9.683488,208.139511,1.183909,-0.000000,2,-0.756568,0.052901,1.000000,1.000000,0.756787,-1.289670,1.000000,1.000000
139,10,37,16,98,5.801658,103.236611,5.075160,0.000000,3,16.554000,-4.031710,1.000000,1.000000,-16.411700,1.144020,1.000000,1.000000
140,18,37,38,98,99.009901,990.099010,0.001000,-0.000000,1,-5.524080,1.269830,1.000000,1.000000,5.527130,-1.240330,1.000000,1.000000
141,50,37,158,98,2.667707,46.362455,1.227832,0.000000,1,2.376570,-0.948622,1.000000,1.000000,-2.369820,-0.231253,1.000000,1.000000
142,114,37,434,98,99.009901,990.099010,0.001000,-0.000000,1,-4.957370,1.064660,1.000000,1.000000,4.959820,-1.041260,1.000000,1.000000
143,180,37,874,98,0.242205,55.369926,0.000000,1.047619,1,-3.333760,1.123240,1.000000,1.000000,3.334780,-0.889991,1.000000,1.000000
144,268,37,2064,98,0.269552,72.699837,0.000000,1.047619,1,-4.358670,1.469980,1.000000,1.000000,4.359800,-1.166250,1.000000,1.000000
145,39,38,108,107,23.319058,330.559383,2.774241,0.000000,4,18.152700,-3.380810,1.000000,1.000000,-18.086000,1.374800,1.000000,1.000000
146,38,39,107,108,23.319058,330.559383,2.774241,-0.000000,4,-18.086000,1.374800,1.000000,1.000000,18.152700,-3.380810,1.000000,1.000000
147,43,39,126,108,8.372528,186.288470,1.187166,0.000000,2,16.382500,-2.001440,1.000000,1.000000,-16.321500,2.082660,1.000000,1.000000
148,53,39,194,108,6.717212,157.367549,1.595740,0.000000,2,24.343500,-1.324210,1.000000,1.000000,-24.193100,3.132350,1.000000,1.000000
149,129,39,557,108,6.757014,149.800406,1.580420,-0.000000,2,-18.888100,1.741590,1.000000,1.000000,18.990500,-1.153350,1.000000,1.000000
150,185,39,892,108,0.259038,55.864721,0.000000,1.047619,1,-1.873030,0.073707,1.000000,1.000000,1.873330,-0.009029,1.000000,1.000000
151,213,39,975,108,0.156945,58.410793,0.000000,1.047619,1,-1.878680,0.135826,1.000000,1.000000,1.878840,-0.073365,1.000000,1.000000
152,36,40,92,111,37.794189,212.777667,0.022069,-0.000000,2,-1.946420,0.832773,1.000000,1.000000,1.949970,-0.835340,1.000000,1.000000
153,47,40,145,111,13.881701,117.996778,0.050804,-0.000000,2,-0.988207,-0.227564,1.000000,1.000000,0.989182,0.183645,1.000000,1.000000
154,103,40,395,111,33.451292,246.046369,0.028703,-0.000000,2,2.042590,-0.675072,1.000000,1.000000,-2.040150,0.663546,1.000000,1.000000
155,0,41,0,115,20.727162,312.552532,0.739140,-0.000000,2,-2.548220,-3.612870,1.000000,1.000000,2.551430,2.837790,1.000000,1.000000
156,63,41,245,115,25.698107,361.645199,0.623105,-0.000000,2,-3.422860,3.056940,1.000000,1.000000,3.426980,-3.680990,1.000000,1.000000
157,198,41,934,115,0.266480,54.718264,0.000000,1.000000,1,2.987410,0.279378,1.000000,1.000000,-2.986690,-0.130256,1.000000,1.000000
158,199,41,936,115,0.276082,55.079861,0.000000,1.000000,1,2.983670,0.276592,1.000000,1.000000,-2.982930,-0.128842,1.000000,1.000000
159,36,42,92,120,12.244252,69.468289,0.052909,-0.000000,2,1.716990,-0.148004,1.000000,1.000000,-1.709880,0.134237,1.000000,1.000000
160,39,43,108,126,8.372528,186.288470,1.187166,-0.000000,2,-16.321500,2.082660,1.000000,1.000000,16.382500,-2.001440,1.000000,1.000000
161,133,43,580,126,29.444512,465.302198,0.516728,-0.000000,2,19.462700,-2.007000,1.000000,1.000000,-19.414800,2.203070,1.000000,1.000000
162,26,44,54,131,29.343453,151.963157,0.015688,0.000000,1,-0.381355,-0.176903,1.000000,1.000000,0.381555,0.161139,1.000000,1.000000
163,135,44,589,131,48.584795,351.319101,0.021535,0.000000,2,-0.493283,-0.280967,1.000000,1.000000,0.493397,0.258749,1.000000,1.000000
164,15,45,32,138,32.056572,206.406198,0.033916,0.000000,2,-1.850890,0.284505,1.000000,1.000000,1.853370,-0.303871,1.000000,1.000000
165,16,45,35,138,459.664445,3447.483337,0.000546,-0.000000,1,1.176140,0.960652,1.000000,1.000000,-1.176060,-0.960590,1.000000,1.000000
166,27,45,55,138,13.466061,91.205360,0.072363,-0.000000,2,0.342834,-0.044488,1.000000,1.000000,-0.342656,-0.029661,1.000000,1.000000
167,62,45,242,138,32.665873,187.104395,0.038678,-0.000000,2,-0.894554,-1.169780,1.000000,1.000000,0.896398,1.139780,1.000000,1.000000
168,251,45,1589,138,0.140536,11.568216,0.000000,1.042609,1,0.624009,-0.007260,1.000000,1.000000,-0.623583,0.042379,1.000000,1.000000
169,262,45,1988,138,0.133640,11.307823,0.000000,1.042609,1,0.602455,-0.023613,1.000000,1.000000,-0.602059,0.057148,1.000000,1.000000
170,188,46,911,144,18.590037,-511.356942,0.000000,1.000000,1,-1.810920,-0.273616,1.000000,1.000000,1.811150,0.267332,1.000000,1.000000
171,190,46,913,144,19.911324,-529.192526,0.000000,1.000000,1,-1.818080,-0.286192,1.000000,1.000000,1.818310,0.280062,1.000000,1.000000
172,15,47,32,145,30.003407,168.037126,0.057248,0.000000,3,1.266550,-1.234130,1.000000,1.000000,-1.263500,1.191910,1.000000,1.000000
173,29,47,74,145,16.687070,121.037271,0.038459,-0.000000,2,-1.854710,1.136730,1.000000,1.000000,1.859890,-1.138490,1.000000,1.000000
